TransactionID,Date,Time,CustomerID,Age,Gender,Location,StoreID,OnlineOrderFlag,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,PromotionApplied,DiscountAmount,GiftWrap,ShippingMethod,DeliveryTime,Weather,Event,CustomerSatisfaction,ReturnFlag,Year,Month,Day,DayName,CalculateRevenue,AgeGroup
114,2023-11-26,23:46:37,373,40,Female,City_13,Online,True,187,Toys_Product,Toys,5,15.40103189,77.00515944,Credit Card,True,7.700515944,False,Overnight,4.0,Snowy,Black Friday,2,False,2023,11,26,Sunday,77.00515945000001,Mid-Age
115,2023-11-05,7:51:53,226,44,Female,City_13,80.0,False,426,Decorations_Product,Decorations,1,93.87027142,93.87027142,Cash,False,0.0,True,In-Store,0.0,Rainy,No Events,1,True,2023,11,5,Sunday,93.87027142,Mid-Age
116,2020-12-14,16:20:53,429,55,Male,City_16,55.0,False,838,Decorations_Product,Decorations,5,85.628004,428.14002,Online Payment,True,0.0,False,In-Store,0.0,Rainy,No Events,2,False,2020,12,14,Monday,428.14002000000005,Senior
117,2019-12-31,10:01:42,304,65,Other,City_10,Online,True,566,Electronics_Product,Electronics,4,16.80425209,67.21700837,Online Payment,False,0.0,True,Express,3.0,Snowy,Christmas Market,1,True,2019,12,31,Tuesday,67.21700836,Senior
118,2019-12-25,10:30:53,30,46,Other,City_16,62.0,False,335,Food_Product,Food,3,63.80302787,191.4090836,Credit Card,True,19.14090836,True,In-Store,0.0,Sunny,Black Friday,4,True,2019,12,25,Wednesday,191.40908361,Mid-Age
119,2020-12-27,2:19:15,72,30,Female,City_1,43.0,False,956,Decorations_Product,Decorations,2,43.82787063,87.65574127,Credit Card,True,0.0,False,In-Store,0.0,Snowy,No Events,2,False,2020,12,27,Sunday,87.65574126,Adult
120,2020-11-12,23:17:36,45,41,Other,City_4,27.0,False,415,Toys_Product,Toys,5,41.25271553,206.2635776,Online Payment,True,0.0,False,In-Store,0.0,Snowy,Christmas Market,1,False,2020,11,12,Thursday,206.26357765,Mid-Age
121,2023-11-01,0:31:31,466,67,Male,City_6,57.0,False,620,Decorations_Product,Decorations,3,56.71009937,170.1302981,Cash,True,17.01302981,True,In-Store,0.0,Snowy,Black Friday,2,False,2023,11,1,Wednesday,170.13029811,Senior
122,2021-12-08,18:27:16,291,65,Other,City_11,Online,True,512,Food_Product,Food,2,43.51874413,87.03748826,Credit Card,True,0.0,False,Express,2.0,Snowy,Christmas Market,2,True,2021,12,8,Wednesday,87.03748826,Senior
123,2021-12-16,9:18:12,317,70,Male,City_10,Online,True,987,Electronics_Product,Electronics,1,96.27042319,96.27042319,Credit Card,False,9.627042319,False,Overnight,2.0,Rainy,Black Friday,1,False,2021,12,16,Thursday,96.27042319,Senior
124,2023-12-21,4:42:16,371,55,Male,City_3,Online,True,638,Toys_Product,Toys,1,12.52564591,12.52564591,Online Payment,True,0.0,False,Express,5.0,Rainy,Christmas Market,2,True,2023,12,21,Thursday,12.52564591,Senior
125,2023-11-13,6:43:52,467,26,Female,City_15,Online,True,139,Toys_Product,Toys,4,78.02025372,312.0810149,Online Payment,False,31.20810149,True,Express,2.0,Rainy,Black Friday,1,False,2023,11,13,Monday,312.08101488,Adult
126,2020-11-18,22:18:24,457,47,Male,City_3,87.0,False,719,Toys_Product,Toys,1,32.83490508,32.83490508,Credit Card,False,0.0,False,In-Store,0.0,Sunny,No Events,3,True,2020,11,18,Wednesday,32.83490508,Mid-Age
127,2023-12-29,7:47:16,434,43,Female,City_5,Online,True,141,Decorations_Product,Decorations,2,64.57932877,129.1586575,Online Payment,False,12.91586575,True,Standard,2.0,Rainy,Black Friday,2,True,2023,12,29,Friday,129.15865754,Mid-Age
128,2023-12-21,4:33:25,19,54,Other,City_9,Online,True,145,Toys_Product,Toys,2,33.23136036,66.46272073,Online Payment,True,0.0,False,Standard,4.0,Snowy,Christmas Market,2,False,2023,12,21,Thursday,66.46272072,Senior
129,2019-12-16,23:53:16,333,36,Female,City_19,11.0,False,396,Electronics_Product,Electronics,5,60.58158317,302.9079159,Online Payment,True,30.29079159,False,In-Store,0.0,Snowy,Black Friday,1,False,2019,12,16,Monday,302.90791585,Mid-Age
130,2018-11-04,14:16:33,75,48,Female,City_4,Online,True,375,Toys_Product,Toys,1,62.24178934,62.24178934,Cash,False,6.224178934,True,Standard,1.0,Sunny,Black Friday,2,True,2018,11,4,Sunday,62.24178934,Mid-Age
131,2023-11-19,1:32:12,471,37,Other,City_13,Online,True,894,Clothing_Product,Clothing,2,79.34499719,158.6899944,Debit Card,False,15.86899944,True,Overnight,1.0,Rainy,Black Friday,4,False,2023,11,19,Sunday,158.68999438,Mid-Age
132,2018-11-16,20:13:00,137,53,Female,City_4,8.0,False,343,Food_Product,Food,2,64.20800364,128.4160073,Online Payment,True,0.0,True,In-Store,0.0,Snowy,No Events,1,True,2018,11,16,Friday,128.41600728,Senior
133,2019-12-13,23:12:06,227,29,Female,City_5,40.0,False,263,Food_Product,Food,3,30.36706054,91.10118163,Debit Card,False,9.110118163,False,In-Store,0.0,Snowy,Black Friday,3,True,2019,12,13,Friday,91.10118162,Adult
134,2021-11-03,20:58:32,254,63,Other,City_13,70.0,False,702,Toys_Product,Toys,4,34.58994702,138.3597881,Online Payment,True,13.83597881,False,In-Store,0.0,Rainy,Black Friday,3,True,2021,11,3,Wednesday,138.35978808,Senior
135,2023-12-30,9:26:12,359,45,Male,City_11,80.0,False,201,Electronics_Product,Electronics,5,42.86629824,214.3314912,Cash,True,0.0,True,In-Store,0.0,Rainy,No Events,1,True,2023,12,30,Saturday,214.3314912,Mid-Age
136,2022-12-06,19:50:32,417,21,Other,City_10,Online,True,832,Clothing_Product,Clothing,3,79.64581737,238.9374521,Credit Card,True,0.0,False,Express,4.0,Rainy,No Events,2,False,2022,12,6,Tuesday,238.93745211,Youth
137,2020-12-08,19:13:08,417,70,Other,City_18,96.0,False,686,Clothing_Product,Clothing,2,74.91982179,149.8396436,Debit Card,False,0.0,False,In-Store,0.0,Snowy,Christmas Market,3,False,2020,12,8,Tuesday,149.83964358,Senior
138,2019-11-27,7:13:09,232,39,Female,City_9,Online,True,24,Food_Product,Food,4,19.83650669,79.34602674,Credit Card,True,7.934602674,True,Overnight,2.0,Rainy,Black Friday,1,True,2019,11,27,Wednesday,79.34602676,Mid-Age
139,2021-11-21,11:05:14,217,64,Female,City_7,Online,True,774,Food_Product,Food,5,20.24507706,101.2253853,Online Payment,True,10.12253853,False,Express,2.0,Rainy,Black Friday,3,False,2021,11,21,Sunday,101.2253853,Senior
140,2019-11-01,10:08:52,94,45,Male,City_14,33.0,False,209,Clothing_Product,Clothing,3,66.87317771,200.6195331,Cash,False,20.06195331,True,In-Store,0.0,Snowy,Black Friday,1,False,2019,11,1,Friday,200.61953312999998,Mid-Age
141,2022-12-08,6:23:22,401,65,Other,City_8,Online,True,401,Toys_Product,Toys,5,79.0802051,395.4010255,Cash,False,0.0,True,Express,3.0,Snowy,Christmas Market,2,False,2022,12,8,Thursday,395.4010255,Senior
142,2021-11-19,12:15:55,186,47,Female,City_11,71.0,False,734,Electronics_Product,Electronics,5,95.91794101,479.5897051,Cash,True,47.95897051,False,In-Store,0.0,Sunny,Black Friday,5,False,2021,11,19,Friday,479.58970505,Mid-Age
143,2018-12-01,0:41:38,378,27,Other,City_14,68.0,False,182,Clothing_Product,Clothing,2,97.69059115,195.3811823,Credit Card,True,0.0,False,In-Store,0.0,Snowy,Christmas Market,5,True,2018,12,1,Saturday,195.3811823,Adult
144,2023-11-20,18:11:50,212,49,Female,City_11,Online,True,38,Clothing_Product,Clothing,3,94.72507433,284.175223,Debit Card,False,0.0,False,Express,4.0,Snowy,Christmas Market,4,True,2023,11,20,Monday,284.17522299,Mid-Age
145,2022-12-09,17:19:43,68,59,Female,City_8,5.0,False,366,Decorations_Product,Decorations,4,72.91905732,291.6762293,Credit Card,True,0.0,False,In-Store,0.0,Sunny,Christmas Market,2,False,2022,12,9,Friday,291.67622928,Senior
146,2021-12-22,18:46:41,143,37,Female,City_16,29.0,False,484,Electronics_Product,Electronics,4,34.71138905,138.8455562,Online Payment,False,0.0,False,In-Store,0.0,Sunny,Christmas Market,3,False,2021,12,22,Wednesday,138.8455562,Mid-Age
147,2020-12-27,21:32:43,370,33,Female,City_19,8.0,False,915,Decorations_Product,Decorations,3,40.2680871,120.8042613,Credit Card,False,0.0,False,In-Store,0.0,Snowy,No Events,3,False,2020,12,27,Sunday,120.80426130000001,Adult
148,2018-11-12,19:35:52,98,36,Male,City_16,45.0,False,970,Toys_Product,Toys,4,39.10130304,156.4052122,Debit Card,True,15.64052122,True,In-Store,0.0,Snowy,Black Friday,2,False,2018,11,12,Monday,156.40521216,Mid-Age
149,2020-12-24,11:05:53,331,66,Female,City_2,Online,True,129,Electronics_Product,Electronics,4,74.56407666,298.2563066,Credit Card,True,0.0,False,Express,3.0,Rainy,No Events,2,False,2020,12,24,Thursday,298.25630664,Senior
150,2019-11-04,21:51:04,78,64,Other,City_8,93.0,False,357,Food_Product,Food,3,15.78257778,47.34773334,Credit Card,False,0.0,False,In-Store,0.0,Snowy,Christmas Market,1,True,2019,11,4,Monday,47.347733340000005,Senior
151,2018-11-06,8:07:23,432,34,Other,City_9,24.0,False,419,Clothing_Product,Clothing,4,53.57262443,214.2904977,Credit Card,True,0.0,True,In-Store,0.0,Sunny,Christmas Market,2,True,2018,11,6,Tuesday,214.29049772,Adult
152,2018-12-24,8:11:10,307,42,Male,City_19,Online,True,795,Food_Product,Food,1,63.99392168,63.99392168,Debit Card,False,6.399392168,False,Express,3.0,Snowy,Black Friday,2,False,2018,12,24,Monday,63.99392168,Mid-Age
153,2021-11-23,4:29:26,159,62,Female,City_4,69.0,False,878,Electronics_Product,Electronics,4,46.70980043,186.8392017,Debit Card,True,18.68392017,False,In-Store,0.0,Snowy,Black Friday,5,False,2021,11,23,Tuesday,186.83920172,Senior
154,2021-12-05,15:57:01,161,61,Male,City_19,Online,True,184,Electronics_Product,Electronics,1,99.40286997,99.40286997,Credit Card,False,0.0,False,Standard,5.0,Rainy,No Events,2,False,2021,12,5,Sunday,99.40286997,Senior
155,2020-12-04,5:31:23,435,44,Male,City_5,Online,True,522,Clothing_Product,Clothing,3,29.56716656,88.70149968,Debit Card,False,8.870149968,True,Express,1.0,Snowy,Black Friday,1,False,2020,12,4,Friday,88.70149968,Mid-Age
156,2023-11-20,16:36:51,341,44,Male,City_10,Online,True,56,Food_Product,Food,4,44.25450392,177.0180157,Online Payment,True,0.0,True,Overnight,3.0,Sunny,Christmas Market,5,True,2023,11,20,Monday,177.01801568,Mid-Age
157,2018-11-27,15:04:03,345,64,Other,City_7,84.0,False,212,Electronics_Product,Electronics,3,82.18127316,246.5438195,Debit Card,True,24.65438195,False,In-Store,0.0,Sunny,Black Friday,3,False,2018,11,27,Tuesday,246.54381948000002,Senior
158,2018-11-06,22:29:54,4,42,Female,City_16,67.0,False,195,Clothing_Product,Clothing,1,49.98076168,49.98076168,Online Payment,True,0.0,True,In-Store,0.0,Sunny,Christmas Market,3,False,2018,11,6,Tuesday,49.98076168,Mid-Age
159,2022-12-23,10:05:07,336,18,Male,City_1,Online,True,286,Electronics_Product,Electronics,5,36.30661711,181.5330855,Online Payment,True,0.0,True,Overnight,2.0,Rainy,No Events,1,True,2022,12,23,Friday,181.53308554999998,Teen
160,2023-12-19,5:00:41,412,36,Female,City_2,Online,True,687,Clothing_Product,Clothing,5,92.81888365,464.0944183,Credit Card,True,0.0,False,Express,2.0,Snowy,Christmas Market,5,True,2023,12,19,Tuesday,464.09441825,Mid-Age
161,2023-12-01,18:38:05,227,21,Other,City_4,Online,True,230,Clothing_Product,Clothing,3,69.84072245,209.5221673,Debit Card,False,0.0,True,Express,2.0,Snowy,No Events,3,False,2023,12,1,Friday,209.52216735000002,Youth
162,2019-12-14,19:17:03,467,67,Male,City_3,38.0,False,245,Toys_Product,Toys,2,53.53723003,107.0744601,Cash,False,10.70744601,True,In-Store,0.0,Rainy,Black Friday,2,True,2019,12,14,Saturday,107.07446006,Senior
163,2019-12-08,10:49:22,464,60,Other,City_9,Online,True,846,Decorations_Product,Decorations,2,42.22908314,84.45816628,Debit Card,False,0.0,False,Overnight,5.0,Snowy,No Events,4,True,2019,12,8,Sunday,84.45816628,Senior
164,2023-11-26,9:55:37,477,51,Male,City_11,Online,True,149,Food_Product,Food,5,71.93287475,359.6643737,Credit Card,False,35.96643737,True,Express,4.0,Snowy,Black Friday,3,True,2023,11,26,Sunday,359.66437375,Senior
165,2023-11-08,23:54:36,225,62,Male,City_3,Online,True,898,Decorations_Product,Decorations,5,78.98247075,394.9123537,Credit Card,True,0.0,False,Standard,1.0,Rainy,No Events,1,True,2023,11,8,Wednesday,394.91235375,Senior
166,2022-12-16,13:53:57,455,38,Other,City_8,Online,True,356,Electronics_Product,Electronics,3,25.97629142,77.92887426,Cash,False,0.0,False,Standard,5.0,Rainy,Christmas Market,3,True,2022,12,16,Friday,77.92887426,Mid-Age
167,2020-12-11,11:49:45,422,22,Male,City_8,97.0,False,219,Toys_Product,Toys,2,22.86503683,45.73007367,Cash,False,0.0,True,In-Store,0.0,Rainy,Christmas Market,5,False,2020,12,11,Friday,45.73007366,Youth
168,2018-11-06,8:00:20,436,69,Other,City_6,76.0,False,461,Electronics_Product,Electronics,3,40.07580389,120.2274117,Cash,True,0.0,True,In-Store,0.0,Rainy,No Events,3,True,2018,11,6,Tuesday,120.22741167000001,Senior
169,2022-12-20,18:34:17,477,33,Female,City_14,Online,True,323,Clothing_Product,Clothing,1,35.67846526,35.67846526,Online Payment,True,3.567846526,False,Standard,3.0,Snowy,Black Friday,4,True,2022,12,20,Tuesday,35.67846526,Adult
170,2019-12-10,12:36:38,302,28,Female,City_9,Online,True,971,Toys_Product,Toys,1,39.10743922,39.10743922,Online Payment,True,3.910743922,True,Express,4.0,Rainy,Black Friday,1,False,2019,12,10,Tuesday,39.10743922,Adult
171,2018-12-24,2:28:31,82,25,Male,City_20,61.0,False,780,Electronics_Product,Electronics,2,48.77938614,97.55877227,Cash,True,0.0,False,In-Store,0.0,Rainy,Christmas Market,4,True,2018,12,24,Monday,97.55877228,Youth
172,2023-11-26,13:23:19,14,46,Male,City_2,Online,True,107,Decorations_Product,Decorations,2,81.41768977,162.8353795,Cash,False,16.28353795,True,Overnight,1.0,Sunny,Black Friday,1,True,2023,11,26,Sunday,162.83537954,Mid-Age
173,2023-12-18,16:20:04,300,51,Female,City_10,Online,True,467,Decorations_Product,Decorations,5,94.26283738,471.3141869,Cash,True,0.0,False,Standard,2.0,Rainy,Christmas Market,2,True,2023,12,18,Monday,471.3141869,Senior
174,2018-11-14,9:34:20,457,24,Male,City_10,32.0,False,747,Clothing_Product,Clothing,3,98.66939399,296.008182,Debit Card,False,0.0,True,In-Store,0.0,Sunny,No Events,5,False,2018,11,14,Wednesday,296.00818197,Youth
175,2020-11-04,4:35:13,380,45,Female,City_7,Online,True,304,Food_Product,Food,3,32.59862089,97.79586267,Online Payment,False,0.0,True,Overnight,5.0,Snowy,Christmas Market,5,False,2020,11,4,Wednesday,97.79586266999999,Mid-Age
176,2020-12-15,10:35:31,382,24,Female,City_19,32.0,False,373,Decorations_Product,Decorations,5,83.18710145,415.9355073,Credit Card,False,0.0,False,In-Store,0.0,Snowy,No Events,1,False,2020,12,15,Tuesday,415.93550725,Youth
177,2019-11-10,20:51:17,467,26,Male,City_10,50.0,False,847,Decorations_Product,Decorations,5,22.07634616,110.3817308,Online Payment,False,0.0,True,In-Store,0.0,Snowy,No Events,5,True,2019,11,10,Sunday,110.3817308,Adult
178,2018-11-11,13:54:05,189,61,Other,City_16,58.0,False,258,Electronics_Product,Electronics,4,84.08257856,336.3303143,Debit Card,True,33.63303143,True,In-Store,0.0,Snowy,Black Friday,3,True,2018,11,11,Sunday,336.33031424,Senior
179,2020-12-02,22:04:24,498,69,Female,City_13,Online,True,119,Food_Product,Food,3,29.43237499,88.29712498,Cash,False,8.829712498,True,Express,2.0,Snowy,Black Friday,1,False,2020,12,2,Wednesday,88.29712497,Senior
180,2019-12-20,9:54:44,407,22,Male,City_9,14.0,False,385,Decorations_Product,Decorations,1,68.30595667,68.30595667,Debit Card,False,0.0,False,In-Store,0.0,Snowy,Christmas Market,3,True,2019,12,20,Friday,68.30595667,Youth
181,2020-11-03,19:02:27,207,25,Female,City_18,23.0,False,232,Toys_Product,Toys,4,85.9689014,343.8756056,Credit Card,True,0.0,False,In-Store,0.0,Rainy,Christmas Market,4,False,2020,11,3,Tuesday,343.8756056,Youth
182,2023-12-11,19:14:51,304,61,Male,City_17,Online,True,100,Toys_Product,Toys,5,52.94150768,264.7075384,Online Payment,False,0.0,True,Express,5.0,Rainy,No Events,2,False,2023,12,11,Monday,264.7075384,Senior
183,2022-12-12,4:34:50,326,36,Female,City_14,Online,True,531,Clothing_Product,Clothing,1,92.28586171,92.28586171,Debit Card,True,0.0,True,Express,3.0,Snowy,Christmas Market,1,True,2022,12,12,Monday,92.28586171,Mid-Age
184,2018-12-20,2:47:39,173,33,Male,City_7,Online,True,789,Clothing_Product,Clothing,4,37.4823265,149.929306,Debit Card,False,0.0,False,Standard,2.0,Snowy,No Events,5,True,2018,12,20,Thursday,149.929306,Adult
185,2023-11-18,19:12:56,394,63,Other,City_7,Online,True,718,Toys_Product,Toys,3,94.98840545,284.9652163,Credit Card,False,28.49652163,False,Standard,5.0,Rainy,Black Friday,3,True,2023,11,18,Saturday,284.96521635,Senior
186,2018-11-08,19:25:21,292,65,Male,City_19,78.0,False,996,Electronics_Product,Electronics,5,49.71041533,248.5520767,Credit Card,True,0.0,False,In-Store,0.0,Rainy,Christmas Market,3,False,2018,11,8,Thursday,248.55207664999998,Senior
187,2022-11-10,19:37:20,366,34,Female,City_7,Online,True,891,Food_Product,Food,5,52.56871643,262.8435822,Credit Card,False,0.0,True,Overnight,4.0,Rainy,Christmas Market,3,True,2022,11,10,Thursday,262.84358215000003,Adult
188,2021-12-29,0:47:42,95,45,Other,City_13,Online,True,996,Electronics_Product,Electronics,4,12.37963944,49.51855775,Cash,True,0.0,True,Overnight,4.0,Sunny,No Events,3,False,2021,12,29,Wednesday,49.51855776,Mid-Age
189,2020-11-11,10:48:52,410,51,Male,City_5,Online,True,710,Clothing_Product,Clothing,2,40.19772976,80.39545952,Online Payment,True,0.0,False,Standard,3.0,Sunny,Christmas Market,3,False,2020,11,11,Wednesday,80.39545952,Senior
190,2022-11-03,3:21:15,181,55,Female,City_7,Online,True,733,Electronics_Product,Electronics,1,65.89275345,65.89275345,Online Payment,True,0.0,True,Overnight,1.0,Snowy,Christmas Market,5,False,2022,11,3,Thursday,65.89275345,Senior
191,2022-11-06,16:16:22,380,39,Female,City_12,Online,True,880,Electronics_Product,Electronics,1,55.16615741,55.16615741,Credit Card,False,0.0,False,Standard,2.0,Sunny,Christmas Market,5,True,2022,11,6,Sunday,55.16615741,Mid-Age
192,2018-11-16,12:43:13,464,63,Other,City_3,25.0,False,255,Toys_Product,Toys,4,33.26879101,133.075164,Online Payment,True,0.0,False,In-Store,0.0,Sunny,No Events,4,True,2018,11,16,Friday,133.07516404,Senior
193,2021-11-22,19:32:18,124,34,Other,City_5,85.0,False,701,Clothing_Product,Clothing,1,32.59441154,32.59441154,Online Payment,False,0.0,True,In-Store,0.0,Snowy,Christmas Market,5,False,2021,11,22,Monday,32.59441154,Adult
194,2018-12-19,12:03:05,41,42,Female,City_6,100.0,False,39,Electronics_Product,Electronics,2,49.84778564,99.69557127,Credit Card,True,0.0,True,In-Store,0.0,Rainy,Christmas Market,1,False,2018,12,19,Wednesday,99.69557128,Mid-Age
195,2018-11-26,4:58:31,404,35,Male,City_2,53.0,False,13,Clothing_Product,Clothing,4,69.18944965,276.7577986,Debit Card,False,27.67577986,False,In-Store,0.0,Sunny,Black Friday,4,True,2018,11,26,Monday,276.7577986,Adult
196,2018-12-27,20:34:12,231,37,Other,City_4,52.0,False,232,Electronics_Product,Electronics,1,28.84486536,28.84486536,Cash,True,2.884486536,False,In-Store,0.0,Snowy,Black Friday,2,False,2018,12,27,Thursday,28.84486536,Mid-Age
197,2019-12-17,22:01:09,293,61,Other,City_2,46.0,False,398,Decorations_Product,Decorations,3,50.37402804,151.1220841,Online Payment,True,0.0,False,In-Store,0.0,Snowy,No Events,5,False,2019,12,17,Tuesday,151.12208412,Senior
198,2022-11-16,6:23:41,476,18,Male,City_17,Online,True,619,Clothing_Product,Clothing,5,44.81230767,224.0615383,Online Payment,False,22.40615383,False,Express,5.0,Sunny,Black Friday,1,True,2022,11,16,Wednesday,224.06153835,Teen
199,2018-11-04,17:46:45,20,36,Male,City_6,65.0,False,765,Toys_Product,Toys,5,77.14007447,385.7003723,Credit Card,False,0.0,True,In-Store,0.0,Snowy,Christmas Market,5,True,2018,11,4,Sunday,385.70037235,Mid-Age
200,2020-12-04,7:41:02,433,51,Other,City_10,Online,True,824,Decorations_Product,Decorations,3,34.62769797,103.8830939,Debit Card,True,0.0,False,Standard,1.0,Snowy,Christmas Market,2,False,2020,12,4,Friday,103.88309391,Senior
201,2020-11-27,16:16:50,200,34,Other,City_7,17.0,False,254,Toys_Product,Toys,3,47.00499203,141.0149761,Online Payment,True,14.10149761,True,In-Store,0.0,Rainy,Black Friday,3,False,2020,11,27,Friday,141.01497609,Adult
202,2019-11-11,1:25:26,499,59,Male,City_18,94.0,False,951,Clothing_Product,Clothing,5,54.73277619,273.6638809,Credit Card,True,0.0,False,In-Store,0.0,Sunny,No Events,3,True,2019,11,11,Monday,273.66388095,Senior
203,2023-12-13,6:43:02,174,19,Other,City_12,Online,True,628,Toys_Product,Toys,4,71.84378321,287.3751328,Cash,True,0.0,False,Express,2.0,Rainy,No Events,4,False,2023,12,13,Wednesday,287.37513284,Youth
204,2022-12-17,16:18:24,333,31,Female,City_20,27.0,False,966,Toys_Product,Toys,3,13.78494995,41.35484985,Credit Card,True,0.0,True,In-Store,0.0,Sunny,No Events,3,True,2022,12,17,Saturday,41.35484985,Adult
205,2018-12-03,21:23:39,19,29,Female,City_9,52.0,False,188,Food_Product,Food,4,71.24184341,284.9673737,Cash,False,0.0,True,In-Store,0.0,Sunny,Christmas Market,1,False,2018,12,3,Monday,284.96737364,Adult
